t,selected_action,selection_reason,target_source,min_score,selected_score,max_objectness,selected_objectness,selected_terminal_distance,selected_terminal_progress,selected_terminal_lateral_error,detected,confidence
2.1996591091156006,7,target_distance_terminal,truth,1.8816572427749634,2.7769386768341064,0.9842190146446228,0.9842190146446228,1.7081228028071522,0.29375952297978347,0.07982697220665094,True,0.9842190146446228
2.21858549118042,7,target_distance_terminal,truth,1.8586277961730957,2.7805850505828857,0.9872362017631531,0.9872362017631531,1.6953308865479042,0.3066939166207209,0.08250538291971997,True,0.9872362017631531
2.259629964828491,7,target_distance_terminal,truth,1.8333760499954224,2.746422529220581,0.9846024513244629,0.9846024513244629,1.709727965456417,0.2920461443008349,0.07751573574458258,True,0.9846024513244629
2.293795585632324,7,target_distance_terminal,truth,1.8491253852844238,2.813009023666382,0.9823117256164551,0.9823117256164551,1.718718268161863,0.2830107560656232,0.0767168757159573,True,0.9823117256164551
2.3161802291870117,7,target_distance_terminal,truth,1.8523101806640625,2.784153699874878,0.9850708246231079,0.9850708246231079,1.718184098928592,0.2835262569497764,0.07628604863005638,True,0.9850708246231079
2.350975275039673,7,target_distance_terminal,truth,1.84964919090271,2.8454771041870117,0.9839667677879333,0.9839667677879333,1.7114369242684826,0.29036633638788134,0.07819446818995283,True,0.9839667677879333
2.3918776512145996,7,target_distance_terminal,truth,1.851478099822998,2.7817816734313965,0.9812242984771729,0.9812242984771729,1.7225460705425288,0.2792516054221979,0.07832537840239123,True,0.9812242984771729
2.4160215854644775,7,target_distance_terminal,truth,1.863858938217163,2.81660795211792,0.9808399081230164,0.9808399081230164,1.734065504568216,0.26762817984761467,0.07626018710343678,True,0.9808399081230164
2.4505558013916016,7,target_distance_terminal,truth,1.90636146068573,2.874014377593994,0.9792492985725403,0.9792492985725403,1.7455074285889094,0.2561001997937274,0.0745242676709225,True,0.9792492985725403
2.482839345932007,7,target_distance_terminal,truth,1.8861738443374634,2.802358627319336,0.9789354205131531,0.9789354205131531,1.7453458158929567,0.2563562895039209,0.07669962496684976,True,0.9789354205131531
2.516544818878174,7,target_distance_terminal,truth,1.8304661512374878,2.6839473247528076,0.9772480130195618,0.9772480130195618,1.7242114196082636,0.27765876918837945,0.07994116829209241,True,0.9772480130195618
2.5515518188476562,7,target_distance_terminal,truth,1.8087084293365479,2.5943570137023926,0.9826358556747437,0.9826358556747437,1.7177484590580534,0.2841921690053787,0.0812917646141253,True,0.9826358556747437
2.5849266052246094,7,target_distance_terminal,truth,1.8039512634277344,2.5847127437591553,0.9791511297225952,0.9791511297225952,1.7176828636700905,0.28429861349773,0.08214786183183431,True,0.9791511297225952
2.62077260017395,7,target_distance_terminal,truth,1.8090664148330688,2.5769951343536377,0.9804859161376953,0.9804859161376953,1.72963261660216,0.2720367741662268,0.07560942342290954,True,0.9804859161376953
2.6522104740142822,7,target_distance_terminal,truth,1.8901087045669556,2.7694380283355713,0.9829216003417969,0.9829216003417969,1.7337323532051687,0.26779177017371525,0.07229862769516991,True,0.9829216003417969
2.6826329231262207,7,target_distance_terminal,truth,1.906537413597107,2.8367021083831787,0.9800920486450195,0.9800920486450195,1.7390560053231015,0.2624054854373678,0.07089069580986142,True,0.9800920486450195
2.7209463119506836,7,target_distance_terminal,truth,1.8893239498138428,2.810237169265747,0.9815105199813843,0.9815105199813843,1.7272281898058315,0.2743689513330937,0.07388832450328531,True,0.9815105199813843
2.7535130977630615,7,target_distance_terminal,truth,1.8739699125289917,2.807501792907715,0.9778106212615967,0.9778106212615967,1.7356895630077191,0.2658171496001186,0.0719208441268357,True,0.9778106212615967
2.7819766998291016,7,target_distance_terminal,truth,1.9119899272918701,2.999009847640991,0.9748465418815613,0.9748465418815613,1.7492193875938262,0.2520962172039566,0.06741587551644022,True,0.9748465418815613
2.820805072784424,7,target_distance_terminal,truth,1.8944209814071655,2.9081177711486816,0.9775134325027466,0.9775134325027466,1.7381553918283814,0.2632900649698696,0.07047832403686449,True,0.9775134325027466
2.85370135307312,7,target_distance_terminal,truth,1.892148494720459,2.8688786029815674,0.978005588054657,0.978005588054657,1.7419640653822452,0.25943602728659604,0.06942740886698658,True,0.978005588054657
2.8853414058685303,7,target_distance_terminal,truth,1.9137276411056519,3.035923480987549,0.9783306121826172,0.9783306121826172,1.7440886500550312,0.25730670855549204,0.06935089179993287,True,0.9783306121826172
2.915278434753418,7,target_distance_terminal,truth,1.8915351629257202,2.8977174758911133,0.9808498024940491,0.9808498024940491,1.7304891541229004,0.2710550820418512,0.07271078410425393,True,0.9808498024940491
2.955885171890259,7,target_distance_terminal,truth,1.9497497081756592,3.075171947479248,0.9761857390403748,0.9761857390403748,1.7506308052148112,0.2506897011438653,0.06757009494194088,True,0.9761857390403748
2.999849319458008,7,target_distance_terminal,truth,1.9540553092956543,3.09907603263855,0.974969208240509,0.974969208240509,1.7542332965062986,0.24706942652640912,0.06717715801040243,True,0.974969208240509
3.0166983604431152,7,target_distance_terminal,truth,1.9734268188476562,3.1410021781921387,0.9794578552246094,0.9794578552246094,1.7338438566892795,0.2676466159048298,0.07149012416198125,True,0.9794578552246094
3.0505268573760986,7,target_distance_terminal,truth,2.0005104541778564,3.2269442081451416,0.9776384234428406,0.9776384234428406,1.7336340181853571,0.26787300340347286,0.07188567152887186,True,0.9776384234428406
3.0839431285858154,7,target_distance_terminal,truth,1.9615249633789062,3.115691661834717,0.9802823066711426,0.9802823066711426,1.7359619600713514,0.2654489559682303,0.06957799931979301,True,0.9802823066711426
3.121798038482666,7,target_distance_terminal,truth,1.9589436054229736,3.154491901397705,0.9753991365432739,0.9753991365432739,1.73175914164544,0.2696840029058386,0.0702915778610453,True,0.9753991365432739
3.150010585784912,7,target_distance_terminal,truth,1.9850597381591797,3.164461851119995,0.9687914252281189,0.9687914252281189,1.748499362661419,0.25284119902961383,0.0680458485874877,True,0.9687914252281189
3.182072162628174,7,target_distance_terminal,truth,1.9550532102584839,3.035700798034668,0.9687911868095398,0.9687911868095398,1.7654680319366323,0.2356723338692925,0.06295328299777103,True,0.9687911868095398
3.216679811477661,7,target_distance_terminal,truth,1.6846470832824707,2.5625827312469482,0.9876513481140137,0.9876513481140137,1.7259744590821777,0.2757997797981655,0.0770525169529404,True,0.9876513481140137
3.2501962184906006,7,target_distance_terminal,truth,1.3304601907730103,1.8872194290161133,0.9922928810119629,0.9922928810119629,1.6589073531320944,0.34501545329659306,0.11010080652141364,True,0.9922928810119629
3.290940284729004,7,target_distance_terminal,truth,1.818593144416809,2.9187231063842773,0.7919512391090393,0.7919512391090393,1.3860448156627794,0.6565685724641928,0.33567982028751997,True,0.7919512391090393
3.316946029663086,7,target_distance_terminal,truth,1.235278844833374,2.2023022174835205,0.996752142906189,0.996752142906189,1.3917387297634405,0.6597936950641717,0.36325149602245277,True,0.996752142906189
3.351757049560547,7,target_distance_terminal,truth,1.112790822982788,1.8129701614379883,0.9968934059143066,0.9968934059143066,1.1063854847492394,0.934319492526922,0.2667788747976869,True,0.9968934059143066
3.4064218997955322,14,target_distance_terminal,truth,1.6747190952301025,1.7563199996948242,0.8653408288955688,7.043545338092372e-05,1.8167917892851333,0.20776522093764158,0.15124526077288514,True,0.8653408288955688
3.4367024898529053,4,target_distance_terminal,truth,2.693730592727661,2.9844422340393066,0.9997208714485168,2.6945495847030543e-05,1.7690453434344806,0.2870211773486163,0.320508525114442,True,0.9997208714485168
3.4739131927490234,14,target_distance_terminal,truth,7.3374409675598145,7.3374409675598145,0.9985213875770569,1.8667760741664097e-05,1.0844417019697936,1.223374761020227,0.7124287188131724,True,0.9985213875770569
3.5094263553619385,14,target_distance_terminal,truth,16.140031814575195,17.002925872802734,0.9925726652145386,0.00042259105248376727,0.981928482718557,1.346829163319011,0.6816265377032682,True,0.9925726652145386
3.5338075160980225,14,target_distance_terminal,truth,13.16961669921875,13.16961669921875,0.9905428290367126,0.0011208070209249854,1.7395979418451017,0.3883432275246796,0.06119332050185899,True,0.9905428290367126
3.567086935043335,14,target_distance_terminal,truth,8.105586051940918,8.105586051940918,0.9994064569473267,0.012203320860862732,2.1895893177134487,0.014322758847864341,0.0025636612066685925,True,0.9994064569473267
3.6023342609405518,4,target_distance_terminal,truth,15.459763526916504,15.459763526916504,0.9999203681945801,5.50410732103046e-07,2.222983630637577,0.07399231257827407,0.07164875837810979,True,0.9999203681945801
3.6344258785247803,14,target_distance_terminal,truth,15.275493621826172,16.471633911132812,0.9976109266281128,0.11397445201873779,2.3693838651173813,0.016717847679990964,0.005001103636094643,True,0.9976109266281128
3.6671645641326904,9,target_distance_terminal,truth,18.507644653320312,18.507644653320312,0.9451711177825928,0.00021894903329666704,2.4135554563776354,0.05956299581272371,0.026760563231180288,True,0.9451711177825928
3.702059745788574,4,target_distance_terminal,truth,21.280569076538086,21.318716049194336,0.9905934929847717,2.6386949230072787e-06,1.139711400536087,2.09124073578116,1.0339485005422977,True,0.9905934929847717
3.7344377040863037,8,target_distance_terminal,truth,22.46805763244629,23.216989517211914,0.9946073889732361,0.11905251443386078,0.4968434080324325,2.6430176685456113,0.4963398242312631,True,0.9946073889732361
3.769848585128784,8,target_distance_terminal,truth,18.057865142822266,19.27385902404785,0.9985482096672058,0.006264925468713045,0.7003565055373407,2.4667841372006314,0.6339792897492713,True,0.9985482096672058
3.8145902156829834,9,target_distance_terminal,truth,18.913955688476562,18.913955688476562,0.9790297746658325,5.319080446497537e-05,3.3028286102852555,4.278483730072687,2.998629814930376,True,0.9790297746658325
3.852642059326172,8,target_distance_terminal,truth,17.95400047302246,18.264265060424805,0.9290167689323425,0.0012378424871712923,1.7542862855555834,3.7159713513312833,1.617249814193034,True,0.9290167689323425
3.896918535232544,13,target_distance_terminal,truth,15.053401947021484,16.194034576416016,0.7417285442352295,0.0012321531539782882,0.8712033146924538,2.866522934970395,0.8159805156684479,True,0.7417285442352295
3.922257900238037,8,target_distance_terminal,truth,11.277116775512695,11.277116775512695,0.14000211656093597,0.020452791824936867,2.217893479165157,4.0388666730354466,2.086369462813975,False,0.14000211656093597
3.952548027038574,7,target_distance_terminal,truth,8.150322914123535,8.934840202331543,0.022910529747605324,0.005531688220798969,1.074914402756863,2.8676664489012227,0.932192267464362,False,0.022910529747605324
3.9826910495758057,12,target_distance_terminal,truth,14.725844383239746,15.448088645935059,0.6501798033714294,0.08562003821134567,0.9887057750022702,2.5337464223040045,0.14468966438928776,True,0.6501798033714294
4.01850700378418,7,target_distance_terminal,truth,11.047030448913574,11.517171859741211,0.660129964351654,0.660129964351654,1.0448835771597567,3.2311658918552113,0.9698710442713014,True,0.660129964351654
4.054543972015381,7,target_distance_terminal,truth,3.708244800567627,4.088684558868408,0.38762548565864563,0.2324388325214386,1.4272858219603473,2.5198224268340375,0.7180188004339785,False,0.38762548565864563
4.086116075515747,7,target_distance_terminal,truth,4.29149055480957,5.14065408706665,0.7049527764320374,0.7049527764320374,1.0789969216702633,3.1582534483012905,0.8111356990121501,True,0.7049527764320374
4.118127107620239,7,target_distance_terminal,truth,3.4763431549072266,4.318018436431885,0.848960816860199,0.848960816860199,1.1151030106326643,3.030543322454717,0.5876874660215766,True,0.848960816860199
4.152221441268921,7,target_distance_terminal,truth,2.8648195266723633,4.006021499633789,0.7592697143554688,0.7592697143554688,1.7073321902733372,2.4412194557284126,0.41625431727160894,True,0.7592697143554688
4.185127019882202,7,target_distance_terminal,truth,6.296072959899902,6.296072959899902,0.9972593784332275,0.3314420282840729,1.9983163645637805,2.2118154692796055,0.17977482630428884,True,0.9972593784332275
4.22501015663147,8,target_distance_terminal,truth,12.676589965820312,12.978100776672363,0.9928132891654968,0.00507669011130929,1.9777436211674515,2.416406576741774,0.549355768608051,True,0.9928132891654968
4.250276565551758,8,target_distance_terminal,truth,11.798150062561035,12.403555870056152,0.9522011876106262,0.0033343404065817595,2.3173764268570327,2.184815067597564,0.6346200325785075,True,0.9522011876106262
4.283592462539673,6,target_distance_terminal,truth,12.72204875946045,12.76461410522461,0.8427274823188782,0.8307510614395142,1.1775233244921686,3.532493349766299,0.6615413986470037,True,0.8427274823188782
4.314960479736328,0,target_distance_terminal,truth,16.885751724243164,17.020177841186523,0.997247040271759,0.005229399539530277,1.8752974063935868,2.879321991915515,0.7445672760257256,True,0.997247040271759
4.348196268081665,6,target_distance_terminal,truth,16.697559356689453,17.995119094848633,0.999480664730072,0.999480664730072,0.904633074636035,4.067022569500592,0.6570440526011764,True,0.999480664730072
4.381121397018433,3,target_distance_terminal,truth,14.476253509521484,15.213157653808594,0.9958778619766235,0.00021763030963484198,3.6437632374682787,3.8089082929501195,3.512818819109059,True,0.9958778619766235
4.412525177001953,0,target_distance_terminal,truth,10.244401931762695,11.49324893951416,0.9678139686584473,0.804764449596405,1.6034595500774358,4.318934230614412,1.5065060020062757,True,0.9678139686584473
4.432798385620117,2,target_distance_terminal,truth,12.327167510986328,13.596918106079102,0.9924209713935852,0.0005164676695130765,3.0647411383251444,3.1344471054981153,2.4750949586287754,True,0.9924209713935852
4.4714131355285645,0,target_distance_terminal,truth,5.399657249450684,6.5037007331848145,0.9999102354049683,0.8864346146583557,1.90083667042658,3.4678268441444318,1.1011082990751508,True,0.9999102354049683
4.499906063079834,1,target_distance_terminal,truth,1.4046348333358765,1.7223083972930908,0.8138024210929871,0.7157031893730164,2.8183633997791517,2.476108059359119,1.0653353223595914,True,0.8138024210929871
4.533308267593384,0,target_distance_terminal,truth,2.059521198272705,2.413904905319214,0.9683176875114441,0.025629175826907158,2.3109502924883443,2.993890036386791,0.8521835076753492,True,0.9683176875114441
4.56516432762146,1,target_distance_terminal,truth,1.3331607580184937,1.7182697057724,0.3136908710002899,0.15348711609840393,2.610452649900548,2.9117315996443622,1.2726719139297167,False,0.3136908710002899
4.600594758987427,0,target_distance_terminal,truth,2.1466267108917236,2.1466267108917236,0.8500416278839111,0.10082334280014038,2.1410442418017728,3.235873552845999,0.7705492958552564,True,0.8500416278839111
