pred_t,truth_t,dt,pred_x,pred_y,pred_z,truth_x,truth_y,truth_z,err_x,err_y,err_z,err_xy,err_3d,err_z_abs
1783054001.3992453,1783054001.3992453,0.0,19.156605258912876,2.291818690499147,2.358459727107357,58.5726203918457,0.0,0.3937999904155731,-39.41601513293283,2.291818690499147,1.9646597366917837,39.482587071640964,39.531437739483856,1.9646597366917837
1783054001.4310427,1783054001.4310427,0.0,19.26949852535555,2.569568278058099,2.331205292080931,58.66801452636719,0.0,0.3937999904155731,-39.398516001011636,2.569568278058099,1.937405301665358,39.48222060899783,39.52972658039129,1.937405301665358
1783054001.4726987,1783054001.4726987,0.0,19.494096509587944,2.5650347719671283,2.292720557679798,58.7929801940918,0.0,0.3937999904155731,-39.29888368450385,2.5650347719671283,1.8989205672642249,39.382504519514285,39.42825841386279,1.8989205672642249
1783054001.4996963,1783054001.4996963,0.0,19.6649749448027,2.5062296573419456,2.277680878977575,58.87397384643555,0.0,0.3937999904155731,-39.208998901632846,2.5062296573419456,1.8838808885620018,39.28901604728205,39.33415550340283,1.8838808885620018
1783054001.5386472,1783054001.5386472,0.0,19.74308725326206,2.778083361711932,2.2929294660964703,58.99082946777344,0.0,0.3937999904155731,-39.247742214511376,2.778083361711932,1.8991294756808972,39.345940274713975,39.39174671002492,1.8991294756808972
1783054001.5665002,1783054001.5665002,0.0,19.789462573862657,2.973485251236967,2.320232791640327,59.07438659667969,0.0,0.3937999904155731,-39.28492402281703,2.973485251236967,1.9264328012247538,39.397295211953704,39.44436605341078,1.9264328012247538
1783054001.5977159,1783054001.5977159,0.0,19.872536428875758,3.1528632853740928,2.352697180818022,59.168033599853516,0.0,0.3937999904155731,-39.295497170977754,3.1528632853740928,1.9588971904024488,39.42177881337397,39.47041832832719,1.9588971904024488
1783054001.6380606,1783054001.6380606,0.0,19.982419106209143,3.327351650834439,2.3657686846750527,59.289066314697266,0.0,0.3937999904155731,-39.30664720848812,3.327351650834439,1.9719686942594796,39.44722783391575,39.4964864805972,1.9719686942594796
1783054001.6755903,1783054001.6755903,0.0,20.094939135167657,3.459996581902107,2.386275073953962,59.40165710449219,0.0,0.3937999904155731,-39.30671796932453,3.459996581902107,1.9924750835383889,39.458708213356324,39.50898139442873,1.9924750835383889
1783054001.7009635,1783054001.7009635,0.0,20.133063235305833,3.609653015430266,2.1639240187154813,59.47777557373047,0.0,0.3937999904155731,-39.344712338424635,3.609653015430266,1.7701240282999082,39.50994791043375,39.549580566179884,1.7701240282999082
1783054001.7360866,1783054001.7360866,0.0,20.218965685,3.773451103144154,1.9610224004844454,59.58314514160156,0.0,0.3937999904155731,-39.36417945660156,3.773451103144154,1.5672224100688723,39.54462741662073,39.57567110741111,1.5672224100688723
1783054001.7657523,1783054001.7657523,0.0,20.38015855909199,3.8272414205981193,2.030071145400146,59.672142028808594,0.0,0.3937999904155731,-39.291983469716605,3.8272414205981193,1.636271154984573,39.47793993961722,39.51183525437232,1.636271154984573
