t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_dot
3.518653631210327,3.7797345072332842e-06,-4.782801253915644e-07,2.0080004486650695,0.0005657325677148456,-7.157918812479615e-05,8.004473536127014e-05,0.05632798632319679,-0.007125382709483385,0.007954782318214254,-0.031415926535897754,-1.5707963267948966
3.5387110710144043,3.0041860679829347e-05,-3.8002361477687074e-06,2.0080041564028073,0.0022433588801446837,-0.0002837198710177803,0.0003162844491442302,0.11119188672891539,-0.014056449814733507,0.015621463864780135,-0.06283185307179551,-1.5707963267948966
3.558682441711426,2.596009303383431e-05,-3.2985522409171965e-06,2.0079858981176253,0.002751972359092493,-0.00035141256633322137,-0.0002277837967016957,0.16270835659026275,-0.020953914345313393,0.022781819545378883,-0.09424777960769326,-1.5707963267948966
3.578575372695923,4.3531020884355105e-05,-5.395111513956106e-06,2.007878120251914,0.0040035776532770665,-0.000516859246725339,-0.0028794103992326376,0.21244609077222246,-0.028395927621915028,0.029738228450637012,-0.10513723859740054,-0.544472949485364
3.5986251831054688,0.00016934022660602241,-2.1896345638397642e-05,2.00782693013207,0.00873864763315196,-0.0011573205574456943,-0.0022172999115401787,0.2608377413275966,-0.035612882975886544,0.03642878524922973,-0.10909886714708206,-0.19808142748407587
3.6186230182647705,0.00010841233898015074,-1.2584253820150048e-05,2.0076850380947917,0.007110747290376729,-0.000925935429593537,-0.005102077636687659,0.30632057341823543,-0.04358307503383855,0.04281584494332362,-0.10312861477216861,0.29851261874567214
3.6387569904327393,0.00031486024791081246,-4.033820792957311e-05,2.007591972818041,0.013681436604712926,-0.0018751808119183211,-0.004184004840215723,0.3505386991269986,-0.05129936856164274,0.048949457177191714,-0.11298798321046144,-0.4929684219146413
3.6587212085723877,0.0003475112204621029,-3.650542854165783e-05,2.00737376058592,0.013218558422719424,-0.001495457233442757,-0.007039840074597851,0.38492109250920586,-0.0391724829601958,0.05480768208147874,-0.09055739571561627,1.1215293747422583
3.6786036491394043,0.0007320340828722066,-7.505675496111865e-05,2.0070235167876223,0.019854691346204868,-0.0019029461274431552,-0.010205079494537061,0.4222397939912424,-0.022356513829075428,0.06056258969018596,-0.08001371334484642,0.5271841185384929
3.6986966133117676,0.0012160154069964517,-0.00011649468747499653,2.0068318992989362,0.028664616160193803,-0.0021867089011246895,-0.008938290084326624,0.4585924814612883,-0.006114934918249204,0.06607642752520504,-0.06563564223434826,0.7189035555249079
3.718585252761841,0.0013762900423690502,-0.00014212575389433647,2.006502456815472,0.029290120430009482,-0.002301795695365651,-0.015180076392386594,0.48697430551318754,0.005629981423271563,0.07156154080780745,-0.06872837915125185,-0.15463684584517967
3.7386953830718994,0.002061343651513489,-0.00018627318410313664,2.006213521383038,0.039307464236057695,-0.00207516251713802,-0.01369597420226665,0.5146415443608181,0.016965503898121344,0.07680938593572141,-0.046305452586656415,1.1211463282297718
3.758676767349243,0.002722556816603233,-0.0002887745294466206,2.005700114345788,0.04427301628881187,-0.0033576568753138697,-0.01787971562962396,0.5466450862828733,0.022686209009522573,0.08190743991129901,-0.06910439043461514,-1.1399468923979361
3.7786285877227783,0.004173176340404173,-0.00042775989834453753,2.0051600567054253,0.05742964964261545,-0.004005081695491029,-0.016557204249007196,0.5762385438497267,0.027285924737038034,0.08665543637251237,-0.06121376702302728,0.394531170579393
3.798654079437256,0.0054389489516565625,-0.0005021050704562169,2.0048465491978567,0.06924352768824764,-0.0034145937441485935,-0.014778454724709771,0.6050135441298219,0.03173848415789318,0.09118301902763223,-0.04400463892533901,0.8604564048844132
3.8186287879943848,0.006064006655577538,-0.0005709854552586004,2.004613623398533,0.07282445466041074,-0.004063929497597592,-0.01641013275217926,0.6362359622265996,0.03704451095193263,0.09543826048951874,-0.05131797722605169,-0.365666915035634
3.8387155532836914,0.007649778706959122,-0.0006445101078390653,2.0043047816279334,0.08585378106320181,-0.0032714280854683592,-0.014460555593761049,0.666545297915759,0.042176846382516855,0.09948492041516425,-0.03463483779036647,0.8341569717842612
3.8587090969085693,0.009352216383477068,-0.0007467259698955451,2.003961763120739,0.09575809360342298,-0.0035056456137216798,-0.01411782091045298,0.6916074418597709,0.04625598893346898,0.10316126386131576,-0.034291825214592286,0.0171506287887091
3.8791391849517822,0.012462885013099145,-0.0008576951356928087,2.0035999436008973,0.11463510548327582,-0.002871606788062218,-0.010427229293423714,0.7105366457187602,0.046590631289328346,0.10641053577643497,-0.02349166799001079,0.5400078612290748
3.8987114429473877,0.014898927408052756,-0.0009057862952770066,2.00341288865038,0.12903030141812807,-0.0019363577826541545,-0.008268039711090167,0.7288869675571213,0.04693604344587981,0.10947839084723647,-0.014354817425093369,0.456842528245871
3.9186153411865234,0.016190765943828775,-0.0009449059798774293,2.003401223828319,0.13559007864857142,-0.002047947501662806,-0.0052051165808895804,0.7517626851575697,0.05170458007947225,0.11206525094875311,-0.014695112704309121,-0.017014763960787604
3.93874192237854,0.019054408599803303,-0.0009752133598436295,2.0033196988441864,0.150848009547872,-0.0009673778605626689,-0.0029393019251083828,0.7739095967905718,0.05632839697858395,0.11448926069249495,-0.006234466019769069,0.4230323342270026
3.958728075027466,0.022193841495606773,-0.0010128209695464332,2.003419293814229,0.16574698864418522,-0.000567023649409085,0.0028083453876596304,0.7939907683082055,0.057626855571599696,0.11630367048798078,-0.0033791599649881654,0.1427653027390452
3.9792001247406006,0.027518757151819163,-0.0010200638649055513,2.003653906358862,0.1896247806952317,0.0007247884482305534,0.009114702603410994,0.8133515914630862,0.058941543546702065,0.11762113141638146,0.003797612500807457,0.3588386232897811
3.998673439025879,0.03147518088248438,-0.000993693107667351,2.0038598062043067,0.20607993694789348,0.0019166051860435283,0.01147925675077948,0.8320550858048511,0.060236918024067575,0.11881360490075632,0.00923503560042116,0.27187115498068515
4.018610000610352,0.03359151699286555,-0.000980622879249712,2.0040794121252166,0.21496149440130263,0.002290840377251978,0.015493218240385045,0.8471321021298933,0.06247115164006047,0.11959326737278224,0.010474461488020559,0.061971294379969954
4.0387187004089355,0.038061151271696576,-0.000922164525322028,2.004413241669073,0.23205038207166076,0.003562333651401086,0.017891972324213596,0.8616667800665567,0.06467274411082613,0.12026414860009609,0.015052136962715679,0.228883773734756
4.058718204498291,0.04289673869764914,-0.000844337204238895,2.004937844138385,0.2500062916340966,0.0048469187007962955,0.02384900387144304,0.875061139740569,0.08122847508220307,0.12043505414138232,0.01884516659259372,0.1896514814939021
4.079266548156738,0.05082117788834519,-0.0006724580825921374,2.0057946113037226,0.27725002313822034,0.007117630585071326,0.029935041760463722,0.8857341656000637,0.09990964253047402,0.12020871554214727,0.02477452162482985,0.2964677516118064
4.098744869232178,0.056544016124577816,-0.0005089103832528472,2.0064173349258714,0.2950680063632206,0.009297263239919544,0.032336308797267906,0.8959960048669082,0.11794693470894486,0.11990523999508768,0.030071734661092808,0.264860651813148
4.118636131286621,0.0626984156931006,-0.0003433809747438848,2.0072079693899094,0.31492207250779836,0.010437374156249036,0.0376920343475703,0.9016247418093102,0.1145176004619978,0.11921155301650416,0.03132244702516962,0.06253561820384057
4.138724088668823,0.0691775432735359,-0.00011195133671748511,2.00798560303887,0.3330085116393635,0.012694641455839074,0.04006881192486914,0.9069726255058317,0.11123311152505058,0.11845598462166261,0.03593883213067528,0.23081925527528302
4.158716440200806,0.07261328702574425,-1.4997598153197496e-05,2.0084608829608563,0.3438468830159885,0.012787558904505218,0.04318876737717622,0.9090442179011083,0.10568759615688857,0.11748708598409151,0.0347680075423038,-0.05854122941857387
4.178790330886841,0.08340564796748545,0.00040774124150171656,2.0098697232165152,0.373078984354073,0.015730209603048165,0.04840727896255918,0.9087517819744869,0.1008542509653923,0.11623569600289681,0.039489912091919877,0.2360952274808037
4.198655605316162,0.09104895008191924,0.0007421998355350189,2.0108610303567445,0.3912496912632545,0.01769992316090869,0.050719120696420664,0.908291076686804,0.09613624205804984,0.11494140184024997,0.042005363238303506,0.12577255731918147
4.218645095825195,0.09508592437764037,0.0009371135662118327,2.0114249308169385,0.4026419179796965,0.01899258343373772,0.053296251600484984,0.9122210360701041,0.08687365871244314,0.11351071746759647,0.04359545101899576,0.07950438903461254
4.2388222217559814,0.10332145362630868,0.001333735888817916,2.0125134608051796,0.42092308762059016,0.020639667442195902,0.05555185810159599,0.915845324421014,0.077879196874694,0.11204399450913749,0.04518296509524378,0.079375703812401
4.258631944656372,0.11204915641324467,0.001814023838802788,2.013713587892801,0.44238492181258826,0.02347534639217838,0.05941877170827823,0.9167340446986904,0.0693540965345836,0.11037363461582443,0.0487462689035576,0.17816519041569112
4.27885103225708,0.12581156159285078,0.002592811966279165,2.0155820400656936,0.472120559423569,0.02672885784031311,0.06373661593111977,0.9168594131400186,0.061364390705097964,0.1085148078343896,0.0516620845939344,0.14579078451883998
