t,x,y,z,vx,vy,vz,target_x,target_y,target_z,dist3,dist_xy
0.13201642036437988,0.0,0.0,2.008000242270448,0.0,0.0,1.6453933713471547e-06,4.266807556152344,0.0,2.0,4.2668150563523515,4.266807556152344
0.1420433521270752,0.0,0.0,2.0080002582219585,0.0,0.0,1.5454521972015288e-06,4.266807556152344,0.0,2.0,4.266815056382261,4.266807556152344
0.15201020240783691,0.0,0.0,2.0080002731928626,0.0,0.0,1.449635124436825e-06,4.266807556152344,0.0,2.0,4.266815056410331,4.266807556152344
0.16200828552246094,0.0,0.0,2.0080002872305824,0.0,0.0,1.3585925973477792e-06,4.266807556152344,0.0,2.0,4.266815056436652,4.266807556152344
0.1720123291015625,0.0,0.0,2.0080003003765117,0.0,0.0,1.2711002872458971e-06,4.3334760665893555,0.0,2.0,4.333483451509751,4.3334760665893555
0.1819920539855957,0.0,0.0,2.0080003126613266,0.0,0.0,1.1862380426295506e-06,4.3334760665893555,0.0,2.0,4.333483451532431,4.3334760665893555
0.19201231002807617,0.0,0.0,2.008000324111744,0.0,0.0,1.1046273949173268e-06,4.3334760665893555,0.0,2.0,4.333483451553571,4.3334760665893555
0.2020244598388672,0.0,0.0,2.008000334767647,0.0,0.0,1.0271449257342184e-06,4.400132179260254,0.0,2.0,4.400139452371707,4.400132179260254
0.21204566955566406,0.0,0.0,2.0080003446648482,0.0,0.0,9.527338329663428e-07,4.400132179260254,0.0,2.0,4.400139452389702,4.400132179260254
0.2219986915588379,0.0,0.0,2.008000353829884,0.0,0.0,8.805980718008075e-07,4.400132179260254,0.0,2.0,4.400139452406366,4.400132179260254
0.23204302787780762,0.0,0.0,2.0080003622864084,0.0,0.0,8.114511143599184e-07,4.466734886169434,0.0,2.0,4.46674205088225,4.466734886169434
0.24202322959899902,0.0,0.0,2.0080003700720326,0.0,0.0,7.462376536482167e-07,4.466734886169434,0.0,2.0,4.466742050896196,4.466734886169434
0.25203394889831543,0.0,0.0,2.0080003772208896,0.0,0.0,6.839513454503417e-07,4.466734886169434,0.0,2.0,4.466742050909,4.466734886169434
0.26204419136047363,0.0,0.0,2.0080003837582665,0.0,0.0,6.238335251963985e-07,4.466734886169434,0.0,2.0,4.466742050920709,4.466734886169434
0.27211928367614746,0.0,0.0,2.0080003897029,0.0,0.0,5.653221603715971e-07,4.533467769622803,0.0,2.0,4.5334748289192195,4.533467769622803
