t,detected,confidence,max_objectness,target_source,selection_reason
1783055780.98161,True,0.9990071654319763,0.9990071654319763,truth,target_distance_terminal
1783055781.014144,True,0.9958939552307129,0.9958939552307129,truth,target_distance_terminal
1783055781.0468876,True,0.9928498268127441,0.9928498268127441,truth,target_distance_terminal
1783055781.0811653,True,0.9946411848068237,0.9946411848068237,truth,target_distance_terminal
1783055781.1148753,True,0.9924531579017639,0.9924531579017639,truth,target_distance_terminal
1783055781.145862,True,0.9700114727020264,0.9700114727020264,truth,target_distance_terminal
1783055781.1809912,True,0.9818056225776672,0.9818056225776672,truth,target_distance_terminal
1783055781.2141902,True,0.9968131184577942,0.9968131184577942,truth,target_distance_terminal
1783055781.2477376,True,0.9997259974479675,0.9997259974479675,truth,target_distance_terminal
1783055781.2813766,True,0.9999136924743652,0.9999136924743652,truth,target_distance_terminal
1783055781.3141158,True,0.9999529123306274,0.9999529123306274,truth,target_distance_terminal
1783055781.3476858,True,0.9999810457229614,0.9999810457229614,truth,target_distance_terminal
1783055781.381635,True,0.9999847412109375,0.9999847412109375,truth,target_distance_terminal
1783055781.412711,True,0.999993085861206,0.999993085861206,truth,target_distance_terminal
1783055781.447893,True,0.9999911785125732,0.9999911785125732,truth,target_distance_terminal
1783055781.4800165,True,0.9999663829803467,0.9999663829803467,truth,target_distance_terminal
1783055781.5144465,True,0.9999433755874634,0.9999433755874634,truth,target_distance_terminal
1783055781.5485253,True,0.9996285438537598,0.9996285438537598,truth,target_distance_terminal
1783055781.5814116,True,0.9995532631874084,0.9995532631874084,truth,target_distance_terminal
1783055781.612741,True,0.9985637068748474,0.9985637068748474,truth,target_distance_terminal
1783055781.6476216,True,0.9974244832992554,0.9974244832992554,truth,target_distance_terminal
1783055781.6799393,True,0.9982171654701233,0.9982171654701233,truth,target_distance_terminal
1783055781.7142277,True,0.9791624546051025,0.9791624546051025,truth,target_distance_terminal
1783055781.7477815,True,0.9898146390914917,0.9898146390914917,truth,target_distance_terminal
1783055781.77977,True,0.9968980550765991,0.9968980550765991,truth,target_distance_terminal
1783055781.8247151,True,0.9997904896736145,0.9997904896736145,truth,target_distance_terminal
1783055781.8466885,True,0.9997747540473938,0.9997747540473938,truth,target_distance_terminal
1783055781.8797293,True,0.999450147151947,0.999450147151947,truth,target_distance_terminal
1783055781.9151595,True,0.9993391633033752,0.9993391633033752,truth,target_distance_terminal
1783055781.9465697,True,0.9989510774612427,0.9989510774612427,truth,target_distance_terminal
1783055781.9796276,True,0.9993434548377991,0.9993434548377991,truth,target_distance_terminal
1783055782.012868,True,0.9990769624710083,0.9990769624710083,truth,target_distance_terminal
1783055782.0466921,True,0.9995488524436951,0.9995488524436951,truth,target_distance_terminal
1783055782.0796387,True,0.999075174331665,0.999075174331665,truth,target_distance_terminal
1783055782.1131485,True,0.9993170499801636,0.9993170499801636,truth,target_distance_terminal
1783055782.1480522,True,0.9998257756233215,0.9998257756233215,truth,target_distance_terminal
1783055782.188729,True,0.9999247789382935,0.9999247789382935,truth,target_distance_terminal
1783055782.215369,True,0.9995923638343811,0.9995923638343811,truth,target_distance_terminal
1783055782.247381,True,0.9999730587005615,0.9999730587005615,truth,target_distance_terminal
1783055782.28133,True,0.9999442100524902,0.9999442100524902,truth,target_distance_terminal
1783055782.3148582,True,0.999954104423523,0.999954104423523,truth,target_distance_terminal
1783055782.3473434,True,0.9998747110366821,0.9998747110366821,truth,target_distance_terminal
1783055782.380534,True,0.9998303651809692,0.9998303651809692,truth,target_distance_terminal
1783055782.4207315,True,0.9996304512023926,0.9996304512023926,truth,target_distance_terminal
1783055782.4463823,True,0.9997029900550842,0.9997029900550842,truth,target_distance_terminal
1783055782.4816422,True,0.999889612197876,0.999889612197876,truth,target_distance_terminal
1783055782.514759,True,0.9998443126678467,0.9998443126678467,truth,target_distance_terminal
1783055782.546503,True,0.9998869895935059,0.9998869895935059,truth,target_distance_terminal
1783055782.581108,True,0.9999681711196899,0.9999681711196899,truth,target_distance_terminal
1783055782.6150563,True,0.9999921321868896,0.9999921321868896,truth,target_distance_terminal
1783055782.6469915,True,0.9999972581863403,0.9999972581863403,truth,target_distance_terminal
1783055782.6807058,True,0.9999943971633911,0.9999943971633911,truth,target_distance_terminal
1783055782.715017,True,0.9999972581863403,0.9999972581863403,truth,target_distance_terminal
1783055782.7487292,True,0.9999982118606567,0.9999982118606567,truth,target_distance_terminal
1783055782.781311,True,0.9999982118606567,0.9999982118606567,truth,target_distance_terminal
1783055782.813933,True,0.9999903440475464,0.9999903440475464,truth,target_distance_terminal
1783055782.8482666,True,0.9999915361404419,0.9999915361404419,truth,target_distance_terminal
1783055782.8819432,True,0.9999525547027588,0.9999525547027588,truth,target_distance_terminal
1783055782.914086,True,0.9989424347877502,0.9989424347877502,truth,target_distance_terminal
1783055782.9476933,True,0.9974017143249512,0.9974017143249512,truth,target_distance_terminal
1783055782.9815135,True,0.9978452920913696,0.9978452920913696,truth,target_distance_terminal
1783055783.0130272,True,0.9876004457473755,0.9876004457473755,truth,target_distance_terminal
1783055783.0527303,True,0.9995912909507751,0.9995912909507751,truth,target_distance_terminal
1783055783.0808446,True,0.9998189806938171,0.9998189806938171,truth,target_distance_terminal
1783055783.1161296,True,0.9993312358856201,0.9993312358856201,truth,target_distance_terminal
1783055783.1478634,True,0.9993290901184082,0.9993290901184082,truth,target_distance_terminal
1783055783.1805477,True,0.9996089339256287,0.9996089339256287,truth,target_distance_terminal
1783055783.2146888,True,0.9999476671218872,0.9999476671218872,truth,target_distance_terminal
1783055783.2479749,True,0.9999066591262817,0.9999066591262817,truth,target_distance_terminal
1783055783.280665,True,0.9999873638153076,0.9999873638153076,truth,target_distance_terminal
1783055783.3147576,True,0.9999949932098389,0.9999949932098389,truth,target_distance_terminal
1783055783.3476813,True,0.999994158744812,0.999994158744812,truth,target_distance_terminal
1783055783.3927176,True,0.9999960660934448,0.9999960660934448,truth,target_distance_terminal
1783055783.4141834,True,0.9999916553497314,0.9999916553497314,truth,target_distance_terminal
1783055783.4481523,True,0.9999971389770508,0.9999971389770508,truth,target_distance_terminal
1783055783.480798,True,0.9999943971633911,0.9999943971633911,truth,target_distance_terminal
1783055783.5126252,True,0.9999902248382568,0.9999902248382568,truth,target_distance_terminal
1783055783.5471287,True,0.9999780654907227,0.9999780654907227,truth,target_distance_terminal
1783055783.5819886,True,0.9999823570251465,0.9999823570251465,truth,target_distance_terminal
1783055783.6137726,True,0.9999759197235107,0.9999759197235107,truth,target_distance_terminal
1783055783.647324,True,0.9999555349349976,0.9999555349349976,truth,target_distance_terminal
1783055783.6820133,True,0.9999675750732422,0.9999675750732422,truth,target_distance_terminal
1783055783.7131526,True,0.999901533126831,0.999901533126831,truth,target_distance_terminal
1783055783.7473822,True,0.9998964071273804,0.9998964071273804,truth,target_distance_terminal
1783055783.7820594,True,0.9994004964828491,0.9994004964828491,truth,target_distance_terminal
1783055783.8150284,True,0.9955118298530579,0.9955118298530579,truth,target_distance_terminal
1783055783.8466558,True,0.9913448095321655,0.9913448095321655,truth,target_distance_terminal
1783055783.8927112,True,0.9844116568565369,0.9844116568565369,truth,target_distance_terminal
1783055783.9136639,True,0.9925618767738342,0.9925618767738342,truth,target_distance_terminal
1783055783.948122,True,0.9922397136688232,0.9922397136688232,truth,target_distance_terminal
1783055783.9803107,True,0.997893750667572,0.997893750667572,truth,target_distance_terminal
1783055784.0154119,True,0.9983980059623718,0.9983980059623718,truth,target_distance_terminal
1783055784.0472445,True,0.9972422122955322,0.9972422122955322,truth,target_distance_terminal
1783055784.088738,True,0.9991384744644165,0.9991384744644165,truth,target_distance_terminal
1783055784.1144764,True,0.9990205764770508,0.9990205764770508,truth,target_distance_terminal
1783055784.1480536,True,0.9989726543426514,0.9989726543426514,truth,target_distance_terminal
1783055784.180559,True,0.9987014532089233,0.9987014532089233,truth,target_distance_terminal
1783055784.2207298,True,0.9978066086769104,0.9978066086769104,truth,target_distance_terminal
1783055784.2471828,True,0.9970898032188416,0.9970898032188416,truth,target_distance_terminal
1783055784.2806692,True,0.998498797416687,0.998498797416687,truth,target_distance_terminal
1783055784.315205,True,0.9989868998527527,0.9989868998527527,truth,target_distance_terminal
1783055784.3484828,True,0.9994823932647705,0.9994823932647705,truth,target_distance_terminal
1783055784.3806922,True,0.9988045692443848,0.9988045692443848,truth,target_distance_terminal
1783055784.4139373,True,0.9984325766563416,0.9984325766563416,truth,target_distance_terminal
1783055784.447604,True,0.9996376037597656,0.9996376037597656,truth,target_distance_terminal
1783055784.4827726,True,0.9989976286888123,0.9989976286888123,truth,target_distance_terminal
1783055784.524726,True,0.9993589520454407,0.9993589520454407,truth,target_distance_terminal
1783055784.5476959,True,0.9999498128890991,0.9999498128890991,truth,target_distance_terminal
1783055784.5807033,True,0.9999915361404419,0.9999915361404419,truth,target_distance_terminal
1783055784.6142168,True,0.9999954700469971,0.9999954700469971,truth,target_distance_terminal
1783055784.6473489,True,0.9999979734420776,0.9999979734420776,truth,target_distance_terminal
1783055784.6812348,True,0.9999972581863403,0.9999972581863403,truth,target_distance_terminal
1783055784.714128,True,0.9999932050704956,0.9999932050704956,truth,target_distance_terminal
1783055784.7462957,True,0.9999973773956299,0.9999973773956299,truth,target_distance_terminal
1783055784.7810445,True,0.9999507665634155,0.9999507665634155,truth,target_distance_terminal
1783055784.814186,True,0.9998050332069397,0.9998050332069397,truth,target_distance_terminal
1783055784.8480844,True,0.9938188195228577,0.9938188195228577,truth,target_distance_terminal
1783055784.8818052,True,0.997844934463501,0.997844934463501,truth,target_distance_terminal
1783055784.91452,True,0.9523764252662659,0.9523764252662659,truth,target_distance_terminal
1783055784.9473221,True,0.9975582361221313,0.9975582361221313,truth,target_distance_terminal
1783055784.979151,True,0.9817365407943726,0.9817365407943726,truth,target_distance_terminal
1783055785.0128212,True,0.9904041290283203,0.9904041290283203,truth,target_distance_terminal
1783055785.0478473,True,0.999678373336792,0.999678373336792,truth,target_distance_terminal
1783055785.081262,True,0.9999552965164185,0.9999552965164185,truth,target_distance_terminal
1783055785.1144507,True,0.999995231628418,0.999995231628418,truth,target_distance_terminal
1783055785.1466126,True,0.9999988079071045,0.9999988079071045,truth,target_distance_terminal
1783055785.1791232,True,0.9999986886978149,0.9999986886978149,truth,target_distance_terminal
1783055785.2137132,True,0.9999988079071045,0.9999988079071045,truth,target_distance_terminal
1783055785.2471166,True,0.9999992847442627,0.9999992847442627,truth,target_distance_terminal
1783055785.2794993,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055785.3207328,True,0.9999991655349731,0.9999991655349731,truth,target_distance_terminal
1783055785.3462982,True,0.9999990463256836,0.9999990463256836,truth,target_distance_terminal
1783055785.382054,True,0.9999990463256836,0.9999990463256836,truth,target_distance_terminal
1783055785.4145713,True,0.9999991655349731,0.9999991655349731,truth,target_distance_terminal
1783055785.4567344,True,0.9999986886978149,0.9999986886978149,truth,target_distance_terminal
1783055785.481316,True,0.9999977350234985,0.9999977350234985,truth,target_distance_terminal
1783055785.5146441,True,0.9999943971633911,0.9999943971633911,truth,target_distance_terminal
1783055785.5482357,True,0.999997615814209,0.999997615814209,truth,target_distance_terminal
1783055785.5813496,True,0.9999934434890747,0.9999934434890747,truth,target_distance_terminal
1783055785.6138675,True,0.9999936819076538,0.9999936819076538,truth,target_distance_terminal
1783055785.648155,True,0.9999939203262329,0.9999939203262329,truth,target_distance_terminal
1783055785.6813493,True,0.9999899864196777,0.9999899864196777,truth,target_distance_terminal
1783055785.7143052,True,0.9999879598617554,0.9999879598617554,truth,target_distance_terminal
1783055785.7457864,True,0.9999873638153076,0.9999873638153076,truth,target_distance_terminal
1783055785.781503,True,0.9999834299087524,0.9999834299087524,truth,target_distance_terminal
1783055785.8143568,True,0.9999815225601196,0.9999815225601196,truth,target_distance_terminal
1783055785.848352,True,0.9999966621398926,0.9999966621398926,truth,target_distance_terminal
1783055785.8817623,True,0.9999946355819702,0.9999946355819702,truth,target_distance_terminal
1783055785.9124696,True,0.9999896287918091,0.9999896287918091,truth,target_distance_terminal
1783055785.9484057,True,0.9999909400939941,0.9999909400939941,truth,target_distance_terminal
1783055785.9814396,True,0.999981164932251,0.999981164932251,truth,target_distance_terminal
