t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_dot
0.1251661777496338,3.5819511778014794,-2.9324849584838373,2.4893661699206433,-0.1683612104610353,1.5025106440284017,0.028322980142620212,1.0584574318345823,0.1508795306660046,0.005104561228374313,1.2653898683254816,-1.5707963267948966
0.14516234397888184,3.5787933184642062,-2.9024042215607415,2.4899333074623393,-0.14754015235102239,1.5055806524495063,0.028373878170828686,1.0238288594474567,0.15616060451615832,3.569463882807813e-05,1.2459797743465932,-0.9705046989444188
0.16520071029663086,3.576551118860046,-2.872373335676711,2.490558431134898,-0.11485508573768957,1.5058637441865013,0.0297649288183768,0.9827977682509025,0.1710135154440566,-0.004941732576394004,1.238726301703494,-0.36267363215496395
0.18511509895324707,3.5746386533720673,-2.84228233473574,2.491173548452165,-0.08925031453732415,1.5075208532242137,0.030322268092006506,0.9394726145767952,0.20562229733822213,-0.009709459674604315,1.211790487252518,-1.3467907225488185
0.20512604713439941,3.5730388052253472,-2.812088660064692,2.49177774898147,-0.07086881953458786,1.5119504136410187,0.0300828832015464,0.8991755993779447,0.23676381509303915,-0.014180061344898435,1.1974923511715314,-0.7149068040493312
0.2251908779144287,3.572363683524243,-2.782024012710723,2.492423259745224,-0.03912893587300747,1.5112850573323424,0.030869955084748844,0.840312190535427,0.27594394081811885,-0.018465615559636956,1.188173460162817,-0.46594455043569294
0.24509668350219727,3.5719847486992005,-2.7367508021660765,2.4933584123221753,-0.002990619250374042,1.515006012150731,0.03076282650385718,0.7151739375657099,0.38740501859797016,-0.022527489443041032,1.157305414711069,-1.543402272587402
0.2652006149291992,3.5720601492471036,-2.706366215338151,2.4939689065842248,0.010148143208007655,1.5237946294872091,0.030273991890411543,0.6004104986949026,0.4899962389220842,-0.026309940477368503,1.1625674029746804,0.2630994131805675
0.2851295471191406,3.572651851479813,-2.691358654116842,2.4942737689457966,0.028649602349421086,1.5219878495888257,0.030041294319735325,0.5133390816422047,0.5786335969579033,-0.02963327607919445,1.1365942908477695,-1.2986556063455224
0.30556392669677734,3.5733221294680266,-2.6607976275914793,2.4948684590269936,0.0381160517873038,1.5343859182604904,0.029417460351187898,0.434692111176279,0.6599710823929107,-0.032709408351468454,1.1409190415436932,0.21623753479618202
0.32512426376342773,3.5750534620836416,-2.6306321537187967,2.4954392657389177,0.06765417890273133,1.5316647346009558,0.02844321942141949,0.29832467123730955,0.7394511125548426,-0.03528624798004653,1.1096587642607254,-1.5630138641484104
0.3450801372528076,3.577786934729896,-2.584808197747183,2.496265870813708,0.09204411136485702,1.5414378155853272,0.027035630543594674,0.20200403235562092,0.8151257147486627,-0.03746361278119983,1.095665364362051,-0.699669994933716
0.3651738166809082,3.579662313734283,-2.5538117057441676,2.4967989552284107,0.09520708796941703,1.5584414100977253,0.026266196430989035,0.11598930625225665,0.8841359109865421,-0.039448041277961574,1.0966132329478269,0.04739342928878898
0.38511180877685547,3.5811312558499506,-2.5385845862455105,2.4970499062824536,0.11021472376563482,1.5565625276594819,0.025600382054691357,0.046455222179924274,0.9567350993458275,-0.04104882763792844,1.0756396576378142,-1.0486787655006324
0.4051547050476074,3.583340640153131,-2.507257507300972,2.497553605699939,0.1105207820888638,1.5763635385614272,0.024764772523584607,-0.014425841181108748,1.0221894890599394,-0.04248504892548132,1.068677915277438,-0.34808711801881387
0.42508721351623535,3.5862977467078037,-2.4761398374290704,2.4980469360213573,0.12772514112386735,1.582114194550224,0.02410887384289812,-0.11929239658528518,1.0824761684071067,-0.04366202841023394,1.0613502775706785,-0.3663818853379741
0.44507455825805664,3.590483905874823,-2.4285434458898765,2.4987700327864544,0.13477562223301282,1.6050831018111074,0.02337119812567741,-0.2297319998269711,1.1415241383248598,-0.044719764316077125,1.0432407835133688,-0.905474702865483
