t,x,y,z,vx,vy,vz,target_x,target_y,target_z,dist3,dist_xy
0.12363600730895996,0.0,0.0,0.07332746950650494,0.0,0.0,0.35859746950180577,2.0,0.0,2.0,2.7770608635314797,2.0
0.13361287117004395,0.0,0.0,0.07695753407921714,0.0,0.0,0.36740184081757843,2.0,0.0,2.0,2.7745436247669066,2.0
0.1436159610748291,0.0,0.0,0.08067526722659288,0.0,0.0,0.37613448568151797,2.0,0.0,2.0,2.7719681509418015,2.0
0.153611421585083,0.0,0.0,0.08447998785663566,0.0,0.0,0.38479469108380293,2.0,0.0,2.0,2.769335103760777,2.0
0.16364002227783203,0.0,0.0,0.08837089846386635,0.0,0.0,0.39337611818158574,2.0,0.0,2.0,2.766645228763501,2.0
0.17364978790283203,0.0,0.0,0.09234725346324356,0.0,0.0,0.4018787552460966,2.0,0.0,2.0,2.7638992386426158,2.0
0.18365740776062012,0.0,0.0,0.09640819043179125,0.0,0.0,0.41029644327970266,2.0,0.0,2.0,2.7610979297111444,2.0
0.19360041618347168,0.0,0.0,0.10055290742220678,0.0,0.0,0.4186298068485035,2.0,0.0,2.0,2.7582420592656898,2.0
0.2035982608795166,0.0,0.0,0.10478048560186351,0.0,0.0,0.42687286794606266,2.0,0.0,2.0,2.7553324677351565,2.0
0.21363425254821777,0.0,0.0,0.10909007421198487,0.0,0.0,0.4350268302303665,2.0,0.0,2.0,2.7523699510501194,2.0
0.22361373901367188,0.0,0.0,0.11348070595638268,0.0,0.0,0.4430859010425904,2.0,0.0,2.0,2.7493553875042833,2.0
0.23362350463867188,0.0,0.0,0.11795148829816517,0.0,0.0,0.4510518000737633,2.0,0.0,2.0,2.7462896060683573,2.0
0.24363064765930176,0.0,0.0,0.12250141274074543,0.0,0.0,0.45891891393968665,2.0,0.0,2.0,2.7431735171440574,2.0
0.25360941886901855,0.0,0.0,0.12712955140975313,0.0,0.0,0.46668943527099116,2.0,0.0,2.0,2.740007977580108,2.0
0.26360082626342773,0.0,0.0,0.13183486146707762,0.0,0.0,0.47435793959005235,2.0,0.0,2.0,2.7367939244359873,2.0
0.27365827560424805,0.0,0.0,0.1366163857927851,0.0,0.0,0.4819270386029349,2.0,0.0,2.0,2.733532237544665,2.0
0.2836143970489502,0.0,0.0,0.14147305350822773,0.0,0.0,0.48939149219718303,2.0,0.0,2.0,2.7302238755889654,2.0
0.29360198974609375,0.0,0.0,0.14640388381488278,0.0,0.0,0.49675428635477015,2.0,0.0,2.0,2.7268697368845016,2.0
0.30359554290771484,0.0,0.0,0.15140778361531598,0.0,0.0,0.5040103658377254,2.0,0.0,2.0,2.7234707970672347,2.0
0.3136608600616455,0.0,0.0,0.15648375358136166,0.0,0.0,0.5111630462476265,2.0,0.0,2.0,2.7200279687550024,2.0
0.3236083984375,0.0,0.0,0.16163068373538853,0.0,0.0,0.518207454323495,2.0,0.0,2.0,2.7165422402354094,2.0
0.3336210250854492,0.0,0.0,0.16684756094666683,0.0,0.0,0.5251471996998686,2.0,0.0,2.0,2.713014534573522,2.0
0.3436126708984375,0.0,0.0,0.1721332633352551,0.0,0.0,0.5319775940388496,2.0,0.0,2.0,2.7094458486940507,2.0
0.3536081314086914,0.0,0.0,0.1774867683697471,0.0,0.0,0.5387024999260236,2.0,0.0,2.0,2.7058371125157086,2.0
0.36363744735717773,0.0,0.0,0.18290694679063585,0.0,0.0,0.5453174084444474,2.0,0.0,2.0,2.7021893279379463,2.0
0.37365269660949707,0.0,0.0,0.188392770637631,0.0,0.0,0.5518263975164224,2.0,0.0,2.0,2.69850342847253,2.0
0.383636474609375,0.0,0.0,0.19394310734551806,0.0,0.0,0.5582251321722124,2.0,0.0,2.0,2.694780417678732,2.0
