t,x,y,z,vx,vy,vz,target_x,target_y,target_z,dist3,dist_xy
0.1238701343536377,33.9675006375901,-17.735392936748408,1.5003458725332994,0.3173681108531593,-1.3930714743301829,-0.08368736304463846,2.0,0.0,0.0,36.58847219237798,36.557697679629506
0.15254473686218262,33.96943696739176,-17.738946057317122,1.498693087536566,0.31809670260778916,-1.3723028685922185,-0.09456921679484319,2.0,0.0,0.0,36.59181859660806,36.561114688100545
0.15259027481079102,33.97784215213507,-17.773940583793486,1.4968450293451678,0.339228827508515,-1.3644359860240132,-0.049957746912109705,2.0,0.0,0.0,36.61606065137214,36.58545274536161
0.15658187866210938,33.979247209875396,-17.7795611428354,1.4966539483430639,0.3426103156849095,-1.363079796004192,-0.04276905214788372,2.0,0.0,0.0,36.62000845962814,36.58941167253371
0.16262292861938477,33.981315997442174,-17.787726322127707,1.4964328074656355,0.34744557715882096,-1.360462329471125,-0.030993748861132424,2.0,0.0,0.0,36.625770869517886,36.595187943760656
0.16781044006347656,33.982799021108775,-17.793500826480688,1.49631887299054,0.35085539215271805,-1.3585381003947765,-0.022653779623521796,2.0,0.0,0.0,36.629865889138514,36.599291043497075
0.17179656028747559,33.98479085075389,-17.80115897200272,1.4962224272666058,0.3550666539031797,-1.3555764169634945,-0.011527438102566782,2.0,0.0,0.0,36.63532159084779,36.60475524454415
0.17583942413330078,33.98631320877539,-17.806940219977502,1.496191180451574,0.35825155810391773,-1.3532932512102098,-0.0031136134205439364,2.0,0.0,0.0,36.63945879425886,36.60889717934332
0.17980456352233887,33.98836822261508,-17.81466894541268,1.4962046896740773,0.36112989692184705,-1.3522368243906357,0.0078426736112536,2.0,0.0,0.0,36.64501002392637,36.61445249051611
0.18378663063049316,33.98999125685553,-17.820725356672142,1.4962590705863281,0.36340273379708277,-1.3513830211853517,0.01643330555915236,2.0,0.0,0.0,36.64937358343172,36.61881746932348
0.19269418716430664,33.99205375252156,-17.828381521398782,1.4963865675480528,0.3648672905709699,-1.3520191550642997,0.028586045003221462,2.0,0.0,0.0,36.654902315192714,36.624345604758346
0.19649291038513184,33.99353037826082,-17.833846075235684,1.496519605998139,0.36593295255690833,-1.352455761239987,0.03725632052215688,2.0,0.0,0.0,36.658854630648705,36.628295782084884
0.19982266426086426,33.9956643550506,-17.841718145384043,1.4967772252338285,0.3675012857270989,-1.353124637119262,0.051285770844663965,2.0,0.0,0.0,36.6645576267103,36.633993010595795
0.20378708839416504,33.997241879530634,-17.847518236593288,1.4970191607384131,0.36867994597482073,-1.3535961424579372,0.06161794634734031,2.0,0.0,0.0,36.66876683869172,36.638195849450874
0.21186470985412598,33.999363755683866,-17.855285477630698,1.4974082699628826,0.37077339578136126,-1.3532123263580786,0.07398285952634281,2.0,0.0,0.0,36.67441522073961,36.64383304536064
0.2158374786376953,34.00088042492523,-17.86080910597819,1.497728242524953,0.37227231634572555,-1.3529204592645048,0.08277791188052493,2.0,0.0,0.0,36.67844107618279,36.647849185055264
