t,detected,confidence,max_objectness,target_source,selection_reason
1783055332.6554942,True,0.9958732724189758,0.9958732724189758,truth,target_distance_terminal
1783055332.6887095,True,0.9954223036766052,0.9954223036766052,truth,target_distance_terminal
1783055332.722644,True,0.9971201419830322,0.9971201419830322,truth,target_distance_terminal
1783055332.7550347,True,0.9989354014396667,0.9989354014396667,truth,target_distance_terminal
1783055332.800725,True,0.9996606111526489,0.9996606111526489,truth,target_distance_terminal
1783055332.8203695,True,0.9995362758636475,0.9995362758636475,truth,target_distance_terminal
1783055332.8548336,True,0.9996838569641113,0.9996838569641113,truth,target_distance_terminal
1783055332.8880548,True,0.9997387528419495,0.9997387528419495,truth,target_distance_terminal
1783055332.9287236,True,0.9998080134391785,0.9998080134391785,truth,target_distance_terminal
1783055332.9551733,True,0.9999082088470459,0.9999082088470459,truth,target_distance_terminal
1783055332.9890656,True,0.9997455477714539,0.9997455477714539,truth,target_distance_terminal
1783055333.032721,True,0.9998886585235596,0.9998886585235596,truth,target_distance_terminal
1783055333.0551057,True,0.9994432330131531,0.9994432330131531,truth,target_distance_terminal
1783055333.0894265,True,0.9976576566696167,0.9976576566696167,truth,target_distance_terminal
1783055333.1327176,True,0.9977245926856995,0.9977245926856995,truth,target_distance_terminal
1783055333.1548498,True,0.9961913824081421,0.9961913824081421,truth,target_distance_terminal
1783055333.188282,True,0.9944873452186584,0.9944873452186584,truth,target_distance_terminal
1783055333.2213314,True,0.9968581199645996,0.9968581199645996,truth,target_distance_terminal
1783055333.2551632,True,0.996593177318573,0.996593177318573,truth,target_distance_terminal
1783055333.2897005,True,0.996383786201477,0.996383786201477,truth,target_distance_terminal
1783055333.321103,True,0.9974574446678162,0.9974574446678162,truth,target_distance_terminal
1783055333.3551292,True,0.9978544116020203,0.9978544116020203,truth,target_distance_terminal
1783055333.3887043,True,0.9985093474388123,0.9985093474388123,truth,target_distance_terminal
1783055333.4216256,True,0.998065173625946,0.998065173625946,truth,target_distance_terminal
1783055333.4552846,True,0.9978148937225342,0.9978148937225342,truth,target_distance_terminal
1783055333.4892445,True,0.9991045594215393,0.9991045594215393,truth,target_distance_terminal
1783055333.5327156,True,0.9993243217468262,0.9993243217468262,truth,target_distance_terminal
